timestamp,AX,AY,AZ,GX,GY,GZ,ASVM,GSVM,MCU_TIME,FALL_EVENT,label
2026-02-19T16:03:34.808513,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T16:03:34.840495,-0.814,0.049,-0.354,-110.861,11.993,-54.47,0.889,124.101,330.0,0.0,run
2026-02-19T16:03:34.853263,-0.814,0.049,-0.354,-110.861,11.993,-54.47,0.889,124.101,330.0,0.0,run
2026-02-19T16:03:34.880447,-0.814,0.049,-0.354,-110.861,11.993,-54.47,0.889,124.101,330.0,0.0,run
2026-02-19T16:03:34.911751,-0.814,0.049,-0.354,-110.861,11.993,-54.47,0.889,124.101,330.0,0.0,run
2026-02-19T16:03:34.935754,-0.814,0.049,-0.354,-110.861,11.993,-54.47,0.889,124.101,330.0,0.0,run
2026-02-19T16:03:34.967870,-0.814,0.049,-0.354,-110.861,11.993,-54.47,0.889,124.101,330.0,0.0,run
2026-02-19T16:03:34.999688,-0.814,0.049,-0.354,-110.861,11.993,-54.47,0.889,124.101,330.0,0.0,run
2026-02-19T16:03:35.028673,-0.814,0.049,-0.354,-110.861,11.993,-54.47,0.889,124.101,330.0,0.0,run
2026-02-19T16:03:35.052279,-0.814,0.049,-0.354,-110.861,11.993,-54.47,0.889,124.101,330.0,0.0,run
2026-02-19T16:03:35.065908,-1.378,0.119,-0.379,-46.531,-65.497,17.138,1.434,82.151,331.0,0.0,run
2026-02-19T16:03:35.091807,-1.378,0.119,-0.379,-46.531,-65.497,17.138,1.434,82.151,331.0,0.0,run
2026-02-19T16:03:35.124088,-1.378,0.119,-0.379,-46.531,-65.497,17.138,1.434,82.151,331.0,0.0,run
2026-02-19T16:03:35.155222,-1.378,0.119,-0.379,-46.531,-65.497,17.138,1.434,82.151,331.0,0.0,run
2026-02-19T16:03:35.184798,-1.378,0.119,-0.379,-46.531,-65.497,17.138,1.434,82.151,331.0,0.0,run
2026-02-19T16:03:35.216653,-1.378,0.119,-0.379,-46.531,-65.497,17.138,1.434,82.151,331.0,0.0,run
2026-02-19T16:03:35.243800,-1.378,0.119,-0.379,-46.531,-65.497,17.138,1.434,82.151,331.0,0.0,run
2026-02-19T16:03:35.266531,-1.378,0.119,-0.379,-46.531,-65.497,17.138,1.434,82.151,331.0,0.0,run
2026-02-19T16:03:35.276705,-1.378,0.119,-0.379,-46.531,-65.497,17.138,1.434,82.151,331.0,0.0,run
2026-02-19T16:03:35.307845,-1.378,0.119,-0.379,-46.531,-65.497,17.138,1.434,82.151,331.0,0.0,run
2026-02-19T16:03:35.330897,-1.378,0.119,-0.379,-46.531,-65.497,17.138,1.434,82.151,331.0,0.0,run
2026-02-19T16:03:35.353325,-1.378,0.119,-0.379,-46.531,-65.497,17.138,1.434,82.151,331.0,0.0,run
2026-02-19T16:03:35.384929,-1.378,0.119,-0.379,-46.531,-65.497,17.138,1.434,82.151,331.0,0.0,run
2026-02-19T16:03:35.416755,-1.056,0.094,-0.328,-20.771,36.073,-11.212,1.11,43.109,359.0,0.0,run
2026-02-19T16:03:35.448739,-1.056,0.094,-0.328,-20.771,36.073,-11.212,1.11,43.109,359.0,0.0,run
2026-02-19T16:03:35.484747,-1.056,0.094,-0.328,-20.771,36.073,-11.212,1.11,43.109,359.0,0.0,run
2026-02-19T16:03:35.522223,-1.056,0.094,-0.328,-20.771,36.073,-11.212,1.11,43.109,359.0,0.0,run
2026-02-19T16:03:35.545909,-1.056,0.094,-0.328,-20.771,36.073,-11.212,1.11,43.109,359.0,0.0,run
2026-02-19T16:03:35.573974,-1.056,0.094,-0.328,-20.771,36.073,-11.212,1.11,43.109,359.0,0.0,run
2026-02-19T16:03:35.598592,-1.056,0.094,-0.328,-20.771,36.073,-11.212,1.11,43.109,359.0,0.0,run
