timestamp,AX,AY,AZ,GX,GY,GZ,ASVM,GSVM,MCU_TIME,FALL_EVENT,label
2026-02-19T15:55:33.799551,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:33.830607,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:33.863843,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:33.890107,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:33.913498,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:33.947700,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:33.983655,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.010839,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.043040,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.073474,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.101841,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.126663,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.159512,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.191959,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.218497,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.244924,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.292449,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.311307,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.342873,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.373850,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.395565,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.427444,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.432831,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.459301,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.499514,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.522687,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.551750,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.582553,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.616393,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.648260,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.668836,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.698706,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.733756,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.759902,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.792315,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.831411,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.852310,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.883232,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.912938,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.945314,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:34.978098,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.015235,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.031351,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.061214,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.092880,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.124337,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.152439,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.178196,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.206819,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.236464,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.268100,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.308524,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.330747,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.361249,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.393750,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.419571,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.447125,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.477357,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.483578,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.515397,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.543089,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.574387,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.603690,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.633721,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.657053,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.690259,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.731195,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.752409,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.778209,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.802621,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.812855,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.843473,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.871004,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.898339,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.927068,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.958882,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:35.981698,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:36.013890,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:36.049175,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:36.074000,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:36.115111,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:36.141689,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:36.162906,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:36.194517,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:36.202735,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:36.232279,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:36.260007,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:36.291869,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:36.317446,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:36.342787,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:55:36.353766,0,0,0,0,0,0,0,0,0,0,falling
