timestamp,AX,AY,AZ,GX,GY,GZ,ASVM,GSVM,MCU_TIME,FALL_EVENT,label
2026-02-19T15:59:26.942196,0,0,0,0,0,0,0,0,0,0,jump
2026-02-19T15:59:26.965136,-0.852,-0.28,-0.291,4.149,-12.787,-5.962,0.943,14.706,142.0,0.0,jump
2026-02-19T15:59:26.990396,-0.852,-0.28,-0.291,4.149,-12.787,-5.962,0.943,14.706,142.0,0.0,jump
2026-02-19T15:59:27.016077,-0.852,-0.28,-0.291,4.149,-12.787,-5.962,0.943,14.706,142.0,0.0,jump
2026-02-19T15:59:27.047876,-0.852,-0.28,-0.291,4.149,-12.787,-5.962,0.943,14.706,142.0,0.0,jump
2026-02-19T15:59:27.071998,-0.852,-0.28,-0.291,4.149,-12.787,-5.962,0.943,14.706,142.0,0.0,jump
2026-02-19T15:59:27.101233,-0.852,-0.28,-0.291,4.149,-12.787,-5.962,0.943,14.706,142.0,0.0,jump
2026-02-19T15:59:27.134387,-0.852,-0.28,-0.291,4.149,-12.787,-5.962,0.943,14.706,142.0,0.0,jump
2026-02-19T15:59:27.172125,-0.893,-0.092,-0.32,5.969,18.923,6.918,0.953,21.013,425.0,0.0,jump
2026-02-19T15:59:27.197836,-0.893,-0.092,-0.32,5.969,18.923,6.918,0.953,21.013,425.0,0.0,jump
2026-02-19T15:59:27.239537,-0.893,-0.092,-0.32,5.969,18.923,6.918,0.953,21.013,425.0,0.0,jump
2026-02-19T15:59:27.262301,-0.893,-0.092,-0.32,5.969,18.923,6.918,0.953,21.013,425.0,0.0,jump
2026-02-19T15:59:27.303780,-0.893,-0.092,-0.32,5.969,18.923,6.918,0.953,21.013,425.0,0.0,jump
2026-02-19T15:59:27.324132,-0.893,-0.092,-0.32,5.969,18.923,6.918,0.953,21.013,425.0,0.0,jump
2026-02-19T15:59:27.353824,-0.893,-0.092,-0.32,5.969,18.923,6.918,0.953,21.013,425.0,0.0,jump
2026-02-19T15:59:27.378690,-0.893,-0.092,-0.32,5.969,18.923,6.918,0.953,21.013,425.0,0.0,jump
2026-02-19T15:59:27.413642,-0.903,-0.09,-0.353,4.359,2.053,11.468,0.974,12.439,270.0,0.0,jump
2026-02-19T15:59:27.437712,-0.903,-0.09,-0.353,4.359,2.053,11.468,0.974,12.439,270.0,0.0,jump
2026-02-19T15:59:27.469403,-0.903,-0.09,-0.353,4.359,2.053,11.468,0.974,12.439,270.0,0.0,jump
2026-02-19T15:59:27.501021,-0.903,-0.09,-0.353,4.359,2.053,11.468,0.974,12.439,270.0,0.0,jump
2026-02-19T15:59:27.532447,-0.903,-0.09,-0.353,4.359,2.053,11.468,0.974,12.439,270.0,0.0,jump
2026-02-19T15:59:27.565103,-0.903,-0.09,-0.353,4.359,2.053,11.468,0.974,12.439,270.0,0.0,jump
2026-02-19T15:59:27.604806,-0.903,-0.09,-0.353,4.359,2.053,11.468,0.974,12.439,270.0,0.0,jump
2026-02-19T15:59:27.623214,-0.903,-0.09,-0.353,4.359,2.053,11.468,0.974,12.439,270.0,0.0,jump
2026-02-19T15:59:27.655885,-0.903,-0.09,-0.353,4.359,2.053,11.468,0.974,12.439,270.0,0.0,jump
2026-02-19T15:59:27.677440,-0.931,-0.013,-0.324,-8.311,-0.817,6.498,0.986,10.582,270.0,0.0,jump
2026-02-19T15:59:27.717870,-0.931,-0.013,-0.324,-8.311,-0.817,6.498,0.986,10.582,270.0,0.0,jump
2026-02-19T15:59:27.740680,-0.931,-0.013,-0.324,-8.311,-0.817,6.498,0.986,10.582,270.0,0.0,jump
2026-02-19T15:59:27.766039,-0.931,-0.013,-0.324,-8.311,-0.817,6.498,0.986,10.582,270.0,0.0,jump
2026-02-19T15:59:27.799081,-0.931,-0.013,-0.324,-8.311,-0.817,6.498,0.986,10.582,270.0,0.0,jump
2026-02-19T15:59:27.831036,-0.931,-0.013,-0.324,-8.311,-0.817,6.498,0.986,10.582,270.0,0.0,jump
2026-02-19T15:59:27.858393,-0.931,-0.013,-0.324,-8.311,-0.817,6.498,0.986,10.582,270.0,0.0,jump
2026-02-19T15:59:27.883983,-0.931,-0.013,-0.324,-8.311,-0.817,6.498,0.986,10.582,270.0,0.0,jump
2026-02-19T15:59:27.894458,-0.931,-0.013,-0.324,-8.311,-0.817,6.498,0.986,10.582,270.0,0.0,jump
2026-02-19T15:59:27.926051,-0.931,-0.013,-0.324,-8.311,-0.817,6.498,0.986,10.582,270.0,0.0,jump
2026-02-19T15:59:27.947969,-0.931,-0.013,-0.324,-8.311,-0.817,6.498,0.986,10.582,270.0,0.0,jump
2026-02-19T15:59:27.979158,-0.931,-0.013,-0.324,-8.311,-0.817,6.498,0.986,10.582,270.0,0.0,jump
2026-02-19T15:59:28.000590,-0.931,-0.013,-0.324,-8.311,-0.817,6.498,0.986,10.582,270.0,0.0,jump
2026-02-19T15:59:28.012612,-0.982,0.097,-0.317,-6.351,-20.347,0.268,1.036,21.317,300.0,0.0,jump
2026-02-19T15:59:28.055459,-0.982,0.097,-0.317,-6.351,-20.347,0.268,1.036,21.317,300.0,0.0,jump
2026-02-19T15:59:28.082301,-0.982,0.097,-0.317,-6.351,-20.347,0.268,1.036,21.317,300.0,0.0,jump
2026-02-19T15:59:28.104782,-0.982,0.097,-0.317,-6.351,-20.347,0.268,1.036,21.317,300.0,0.0,jump
2026-02-19T15:59:28.130263,-0.982,0.097,-0.317,-6.351,-20.347,0.268,1.036,21.317,300.0,0.0,jump
2026-02-19T15:59:28.154160,-0.982,0.097,-0.317,-6.351,-20.347,0.268,1.036,21.317,300.0,0.0,jump
2026-02-19T15:59:28.188282,-0.982,0.097,-0.317,-6.351,-20.347,0.268,1.036,21.317,300.0,0.0,jump
2026-02-19T15:59:28.220177,-0.982,0.097,-0.317,-6.351,-20.347,0.268,1.036,21.317,300.0,0.0,jump
2026-02-19T15:59:28.253156,-0.982,0.097,-0.317,-6.351,-20.347,0.268,1.036,21.317,300.0,0.0,jump
2026-02-19T15:59:28.285963,-0.982,0.097,-0.317,-6.351,-20.347,0.268,1.036,21.317,300.0,0.0,jump
2026-02-19T15:59:28.313207,-0.982,0.097,-0.317,-6.351,-20.347,0.268,1.036,21.317,300.0,0.0,jump
2026-02-19T15:59:28.335655,-0.982,0.097,-0.317,-6.351,-20.347,0.268,1.036,21.317,300.0,0.0,jump
2026-02-19T15:59:28.368189,-0.982,0.097,-0.317,-6.351,-20.347,0.268,1.036,21.317,300.0,0.0,jump
2026-02-19T15:59:28.399697,-0.924,0.055,-0.259,-6.911,12.133,-7.782,0.961,15.985,330.0,0.0,jump
2026-02-19T15:59:28.408766,-0.924,0.055,-0.259,-6.911,12.133,-7.782,0.961,15.985,330.0,0.0,jump
2026-02-19T15:59:28.439929,-0.924,0.055,-0.259,-6.911,12.133,-7.782,0.961,15.985,330.0,0.0,jump
2026-02-19T15:59:28.463193,-0.924,0.055,-0.259,-6.911,12.133,-7.782,0.961,15.985,330.0,0.0,jump
2026-02-19T15:59:28.491017,-0.924,0.055,-0.259,-6.911,12.133,-7.782,0.961,15.985,330.0,0.0,jump
2026-02-19T15:59:28.514745,-0.924,0.055,-0.259,-6.911,12.133,-7.782,0.961,15.985,330.0,0.0,jump
2026-02-19T15:59:28.525010,-0.924,0.055,-0.259,-6.911,12.133,-7.782,0.961,15.985,330.0,0.0,jump
2026-02-19T15:59:28.551350,-0.924,0.055,-0.259,-6.911,12.133,-7.782,0.961,15.985,330.0,0.0,jump
2026-02-19T15:59:28.575610,-0.924,0.055,-0.259,-6.911,12.133,-7.782,0.961,15.985,330.0,0.0,jump
2026-02-19T15:59:28.608363,-0.924,0.055,-0.259,-6.911,12.133,-7.782,0.961,15.985,330.0,0.0,jump
2026-02-19T15:59:28.637617,-0.924,0.055,-0.259,-6.911,12.133,-7.782,0.961,15.985,330.0,0.0,jump
2026-02-19T15:59:28.668107,-0.924,0.055,-0.259,-6.911,12.133,-7.782,0.961,15.985,330.0,0.0,jump
2026-02-19T15:59:28.699700,-0.924,0.055,-0.259,-6.911,12.133,-7.782,0.961,15.985,330.0,0.0,jump
2026-02-19T15:59:28.733536,-0.924,0.055,-0.259,-6.911,12.133,-7.782,0.961,15.985,330.0,0.0,jump
2026-02-19T15:59:28.771031,-0.851,0.003,-0.297,2.329,-20.627,-7.222,0.902,21.979,361.0,0.0,jump
2026-02-19T15:59:28.800039,-0.851,0.003,-0.297,2.329,-20.627,-7.222,0.902,21.979,361.0,0.0,jump
2026-02-19T15:59:28.824215,-0.851,0.003,-0.297,2.329,-20.627,-7.222,0.902,21.979,361.0,0.0,jump
2026-02-19T15:59:28.852970,-0.851,0.003,-0.297,2.329,-20.627,-7.222,0.902,21.979,361.0,0.0,jump
2026-02-19T15:59:28.876154,-0.851,0.003,-0.297,2.329,-20.627,-7.222,0.902,21.979,361.0,0.0,jump
2026-02-19T15:59:28.911006,-0.851,0.003,-0.297,2.329,-20.627,-7.222,0.902,21.979,361.0,0.0,jump
2026-02-19T15:59:28.933847,-0.851,0.003,-0.297,2.329,-20.627,-7.222,0.902,21.979,361.0,0.0,jump
2026-02-19T15:59:28.966453,-0.851,0.003,-0.297,2.329,-20.627,-7.222,0.902,21.979,361.0,0.0,jump
2026-02-19T15:59:28.999114,-0.851,0.003,-0.297,2.329,-20.627,-7.222,0.902,21.979,361.0,0.0,jump
2026-02-19T15:59:29.031666,-0.851,0.003,-0.297,2.329,-20.627,-7.222,0.902,21.979,361.0,0.0,jump
2026-02-19T15:59:29.064147,-2.48,-0.195,-1.232,19.689,50.703,50.248,2.776,74.049,359.0,0.0,jump
2026-02-19T15:59:29.104965,-2.48,-0.195,-1.232,19.689,50.703,50.248,2.776,74.049,359.0,0.0,jump
2026-02-19T15:59:29.138719,-2.48,-0.195,-1.232,19.689,50.703,50.248,2.776,74.049,359.0,0.0,jump
2026-02-19T15:59:29.166930,-2.48,-0.195,-1.232,19.689,50.703,50.248,2.776,74.049,359.0,0.0,jump
2026-02-19T15:59:29.189124,-2.48,-0.195,-1.232,19.689,50.703,50.248,2.776,74.049,359.0,0.0,jump
2026-02-19T15:59:29.211034,-2.48,-0.195,-1.232,19.689,50.703,50.248,2.776,74.049,359.0,0.0,jump
2026-02-19T15:59:29.254534,-2.48,-0.195,-1.232,19.689,50.703,50.248,2.776,74.049,359.0,0.0,jump
2026-02-19T15:59:29.273500,-2.48,-0.195,-1.232,19.689,50.703,50.248,2.776,74.049,359.0,0.0,jump
2026-02-19T15:59:29.297434,-2.48,-0.195,-1.232,19.689,50.703,50.248,2.776,74.049,359.0,0.0,jump
2026-02-19T15:59:29.326089,-2.48,-0.195,-1.232,19.689,50.703,50.248,2.776,74.049,359.0,0.0,jump
2026-02-19T15:59:29.354027,-2.48,-0.195,-1.232,19.689,50.703,50.248,2.776,74.049,359.0,0.0,jump
2026-02-19T15:59:29.388165,-2.48,-0.195,-1.232,19.689,50.703,50.248,2.776,74.049,359.0,0.0,jump
2026-02-19T15:59:29.419576,-0.886,0.181,0.579,-1.241,71.003,-24.232,1.074,75.034,330.0,0.0,jump
2026-02-19T15:59:29.454701,-0.886,0.181,0.579,-1.241,71.003,-24.232,1.074,75.034,330.0,0.0,jump
2026-02-19T15:59:29.483583,-0.886,0.181,0.579,-1.241,71.003,-24.232,1.074,75.034,330.0,0.0,jump
2026-02-19T15:59:29.515759,-0.886,0.181,0.579,-1.241,71.003,-24.232,1.074,75.034,330.0,0.0,jump
2026-02-19T15:59:29.537946,-0.886,0.181,0.579,-1.241,71.003,-24.232,1.074,75.034,330.0,0.0,jump
2026-02-19T15:59:29.544517,-0.886,0.181,0.579,-1.241,71.003,-24.232,1.074,75.034,330.0,0.0,jump
2026-02-19T15:59:29.568518,-0.886,0.181,0.579,-1.241,71.003,-24.232,1.074,75.034,330.0,0.0,jump
2026-02-19T15:59:29.600875,-0.886,0.181,0.579,-1.241,71.003,-24.232,1.074,75.034,330.0,0.0,jump
