timestamp,AX,AY,AZ,GX,GY,GZ,ASVM,GSVM,MCU_TIME,FALL_EVENT,label
2026-02-19T15:53:39.905862,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:39.927199,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:39.958502,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:39.983895,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.010226,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.032060,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.043098,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.074920,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.104157,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.133933,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.159081,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.201022,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.229767,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.257586,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.284635,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.315778,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.338259,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.382326,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.400503,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.426729,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.459457,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.490690,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.494488,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.532140,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.559700,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.582668,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.617694,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.644063,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.666967,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.697901,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.729056,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.760450,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.783010,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.793402,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.817612,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.845526,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.876729,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.908533,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.944737,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:40.972958,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:41.002370,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:41.031358,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:41.063334,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:41.094236,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:41.122899,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:41.148248,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:41.170755,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:41.182561,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:41.210979,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:41.239645,0,0,0,0,0,0,0,0,0,0,falling
2026-02-19T15:53:41.282233,0,0,0,0,0,0,0,0,0,0,falling
