timestamp,AX,AY,AZ,GX,GY,GZ,ASVM,GSVM,MCU_TIME,FALL_EVENT,label
2026-02-19T15:57:55.868271,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:55.906942,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:55.938610,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:55.969356,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.001708,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.041434,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.062866,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.103995,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.126281,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.147816,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.176331,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.208289,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.242452,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.274935,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.304633,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.328457,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.361287,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.382875,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.394679,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.425531,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.455862,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.480589,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.508123,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.534686,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.543339,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.573954,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.595833,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.631447,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.703744,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.724596,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.757687,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.792183,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.810391,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.842401,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.873515,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.908145,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.931239,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.952974,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:56.979353,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:57.022164,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:57.050332,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:57.083003,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:57.112038,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:57.135979,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:57.169852,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:57.201665,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:57.226527,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:57.259074,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:57.290679,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:57.321917,0,0,0,0,0,0,0,0,0,0,run
2026-02-19T15:57:57.358761,-0.848,-0.082,-0.391,-6.491,-5.997,-3.862,0.937,9.644,271.0,0.0,run
2026-02-19T15:57:57.391294,-0.848,-0.082,-0.391,-6.491,-5.997,-3.862,0.937,9.644,271.0,0.0,run
2026-02-19T15:57:57.413695,-0.848,-0.082,-0.391,-6.491,-5.997,-3.862,0.937,9.644,271.0,0.0,run
2026-02-19T15:57:57.442420,-0.848,-0.082,-0.391,-6.491,-5.997,-3.862,0.937,9.644,271.0,0.0,run
2026-02-19T15:57:57.465454,-0.848,-0.082,-0.391,-6.491,-5.997,-3.862,0.937,9.644,271.0,0.0,run
2026-02-19T15:57:57.504562,-0.848,-0.082,-0.391,-6.491,-5.997,-3.862,0.937,9.644,271.0,0.0,run
2026-02-19T15:57:57.534153,-0.848,-0.082,-0.391,-6.491,-5.997,-3.862,0.937,9.644,271.0,0.0,run
2026-02-19T15:57:57.566037,-0.848,-0.082,-0.391,-6.491,-5.997,-3.862,0.937,9.644,271.0,0.0,run
2026-02-19T15:57:57.589623,-0.857,-0.078,-0.412,1.139,-2.427,-0.782,0.954,2.793,330.0,0.0,run
2026-02-19T15:57:57.620930,-0.857,-0.078,-0.412,1.139,-2.427,-0.782,0.954,2.793,330.0,0.0,run
2026-02-19T15:57:57.652610,-0.857,-0.078,-0.412,1.139,-2.427,-0.782,0.954,2.793,330.0,0.0,run
2026-02-19T15:57:57.683321,-0.857,-0.078,-0.412,1.139,-2.427,-0.782,0.954,2.793,330.0,0.0,run
2026-02-19T15:57:57.723454,-0.857,-0.078,-0.412,1.139,-2.427,-0.782,0.954,2.793,330.0,0.0,run
2026-02-19T15:57:57.742069,-0.857,-0.078,-0.412,1.139,-2.427,-0.782,0.954,2.793,330.0,0.0,run
2026-02-19T15:57:57.775318,-0.857,-0.078,-0.412,1.139,-2.427,-0.782,0.954,2.793,330.0,0.0,run
2026-02-19T15:57:57.803701,-0.857,-0.078,-0.412,1.139,-2.427,-0.782,0.954,2.793,330.0,0.0,run
2026-02-19T15:57:57.825938,-0.857,-0.078,-0.412,1.139,-2.427,-0.782,0.954,2.793,330.0,0.0,run
